=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:06:43
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,863
Средняя доходность %,4.57
Медианная доходность %,1.62
Win rate %,67.7
Profit factor,5.62
Sharpe,2.63
Макс просадка %,38.78
Общая доходность %,1933719858.07
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,8.22
Ср. проигрыш %,3.06
Макс серия побед,17
Макс серия потерь,6
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
805,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
806,ZILL,S2,STRONG,6.03,2.34,2025-11-12,2025-11-13,2025-11-19,4236.77,4420.92,4.35,6,ts_extend
807,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
808,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
809,LSNG,S2,BASE,4.23,2.53,2025-11-18,2025-11-19,2025-11-26,15.07,15.34,1.75,5,ts_extend
810,TATN,S1,BASE,3.99,2.44,2025-11-19,2025-11-20,2025-11-27,629.81,622.84,-1.11,5,ts_extend
811,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
812,KROT,S2,STRONG,7.06,1.34,2025-11-25,2025-11-26,2025-11-27,1053.68,1045.32,-0.79,1,rotate_atr20
813,MRKV,S2,BASE,3.85,2.20,2025-11-26,2025-11-27,2025-12-02,0.13,0.13,3.16,5,ts_extend
814,IVAT,S1,BASE,4.05,2.12,2025-11-27,2025-11-28,2025-12-03,169.52,172.57,1.80,5,ts_extend
815,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-09,3.00,4.37,45.37,5,max_hold
816,CNRU,S1,BASE,3.93,1.67,2025-12-02,2025-12-03,2025-12-10,714.94,752.89,5.31,5,ts_extend
817,KRKNP,S2,STRONG,6.16,1.44,2025-12-08,2025-12-09,2025-12-11,7812.48,7448.06,-4.66,2,rotate_atr20
818,RTSBP,S2,STRONG,5.97,2.59,2025-12-08,2025-12-09,2025-12-16,1.62,1.86,14.92,6,ts_extend
819,OZPH,S1,BASE,4.62,1.32,2025-12-10,2025-12-11,2025-12-12,52.35,51.75,-1.16,1,rotate_atr20
820,WUSH,S1,BASE,4.60,3.03,2025-12-10,2025-12-11,2025-12-16,96.02,94.92,-1.15,5,ts_extend
821,MISB,S2,STRONG,5.64,3.05,2025-12-10,2025-12-11,2025-12-17,57.89,57.96,0.12,6,ts_extend
822,ENPG,S1,BASE,3.84,3.09,2025-12-11,2025-12-12,2025-12-17,436.35,455.39,4.37,5,ts_extend
823,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
824,MSTT,S2,STRONG,6.43,2.65,2025-12-16,2025-12-17,2025-12-23,116.94,136.56,16.78,6,ts_extend
825,MVID,S1,ULTRA,7.81,2.56,2025-12-17,2025-12-18,2025-12-24,78.02,89.71,14.98,6,ts_extend
826,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
827,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
828,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
829,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-06,74.07,72.53,-2.07,2,rotate_atr20
830,GEMC,S2,ULTRA,8.49,3.30,2025-12-29,2025-12-30,2026-01-13,847.85,868.56,2.44,6,ts_extend
831,BISVP,S2,STRONG,5.52,3.37,2026-01-05,2026-01-06,2026-01-15,12.25,12.35,0.81,6,ts_extend
832,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
833,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
834,LSNG,S2,BASE,3.70,2.88,2026-01-12,2026-01-13,2026-01-14,16.64,16.30,-2.00,1,rotate_atr20
835,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
836,MSNG,S2,ULTRA,9.06,2.55,2026-01-15,2026-01-16,2026-01-24,2.46,2.59,5.53,8,ts_extend
837,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-22,27.74,28.25,1.84,2,rotate_atr20
838,MGNT,S1,BASE,4.49,1.73,2026-01-20,2026-01-21,2026-01-26,3267.22,3263.36,-0.12,5,ts_extend
839,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
840,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
841,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
842,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
843,KCHEP,S2,ULTRA,8.69,2.20,2026-01-27,2026-01-28,2026-01-29,0.84,0.85,1.47,1,rotate_atr20
844,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
845,VTBR,S1,STRONG,6.70,1.37,2026-02-02,2026-02-03,2026-02-06,81.50,83.07,1.92,3,rotate_atr20
846,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
847,VKCO,S1,BASE,3.93,2.00,2026-02-03,2026-02-04,2026-02-09,310.10,311.72,0.52,5,ts_extend
848,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-09,891.42,877.54,-1.56,5,ts_extend
849,RAGR,S1,STRONG,5.59,2.47,2026-02-05,2026-02-06,2026-02-12,124.70,123.79,-0.73,6,ts_extend
850,PRMD,S2,STRONG,5.17,1.57,2026-02-09,2026-02-10,2026-02-18,426.53,422.34,-0.98,6,ts_extend
851,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
852,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
853,SNGSP,S1,STRONG,5.98,1.45,2026-02-25,2026-02-26,2026-03-04,44.36,46.57,4.97,6,ts_extend
854,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
855,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
856,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
857,LKOH,S1,BASE,3.75,1.34,2026-03-06,2026-03-09,2026-03-10,5691.09,5701.86,0.19,1,rotate_atr20
858,RUAL,S1,BASE,3.71,1.93,2026-03-06,2026-03-09,2026-03-14,43.14,44.79,3.82,5,ts_extend
859,MTLRP,S1,BASE,3.88,2.04,2026-03-09,2026-03-10,2026-03-15,69.86,68.91,-1.36,5,ts_extend
860,KRKOP,S2,BASE,4.14,1.61,2026-03-10,2026-03-11,2026-03-12,15.50,15.44,-0.45,1,rotate_atr20
861,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
862,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
863,CNRU,S1,BASE,4.06,1.75,2026-03-17,2026-03-18,2026-03-18,633.81,631.79,-0.32,0,end_of_data
